seller_id,order_count,avg_vlt_days,vlt_std_dev,on_time_rate,vlt_cv,total_units,active_days,avg_daily_demand,safety_stock_units,demand_during_lead_time,reorder_point_units,max_stock_level_units
c6218512d16fcac0af02fe92691cf274,8,14.866530671296296,7.154797088476697,0.875,0.4812687806369575,8,53,0.1509433962264151,2.0,2.2440046296296297,4.0,6.0
8fb791022c1fc8909664f48ab7dc636d,5,5.729247685185185,3.664878167902709,1.0,0.6396787797077497,5,19,0.2631578947368421,2.0,1.5076967592592592,4.0,6.0
99eaacc9e6046db1c82b163c5f84869f,63,15.014922090934215,7.846184727168448,0.8955223880597015,0.5225591368140269,70,503,0.1391650099403578,2.0,2.089551782038558,4.0,6.0
1bb2bdb95f4841f1bba2c0d2cd83d3c9,79,12.310494477911648,6.864955662952154,0.927710843373494,0.5576506837535843,85,561,0.1515151515151515,2.0,1.865226436047219,4.0,6.0
c8b3445d737de6befde0c88ede534a5e,30,11.37756719393004,6.795763333173665,0.9722222222222222,0.5972949416461562,36,223,0.1614349775784753,2.0,1.836737304849692,4.0,6.0
e8b4225284fbb02d16f200513f1f395d,30,10.22229050925926,4.852130504140838,0.9,0.474661769761466,31,137,0.2262773722627737,2.0,2.313073034941876,4.0,6.0
f62d7bb4a613ec758a03342d46b580b2,32,13.872097077546297,6.637658078721289,0.875,0.4784898809182325,32,212,0.1509433962264151,2.0,2.0939014456673655,4.0,6.0
1acde099eb406aa220b1169b188b42da,9,12.41763425925926,7.821360848670774,1.0,0.6298591732832479,10,58,0.1724137931034483,2.0,2.1409714240102176,4.0,6.0
6c1b6d0c604b776f844125f911eb7377,4,17.514010416666668,7.768165393956588,1.0,0.4435400693015606,5,40,0.125,2.0,2.1892513020833335,4.0,6.0
6bb62a4912377c7bfe7cb17b406bc7e6,4,5.126489197530864,2.619623836538421,1.0,0.5109976312444282,6,16,0.375,2.0,1.922433449074074,4.0,6.0
0743a0239d764b9a0f959a57d07e36ab,4,5.358070023148148,3.2651774603794688,1.0,0.60939432412662,4,12,0.3333333333333333,2.0,1.7860233410493827,4.0,6.0
8ed8ea9a57c862f2c18c2fe41f601d56,19,8.578249878167641,2.2234527098314385,1.0,0.2591965425826905,19,61,0.3114754098360656,1.0,2.6719138964784457,4.0,7.0
b33aaadd1a8891d2dfef0c4c3bdf0371,16,13.492799564270152,14.933613782675147,0.8823529411764706,1.1067839340191763,17,161,0.1055900621118012,3.0,1.4247055440533696,4.0,5.0
6c17baf138731a4aaacc3210adf2037b,4,7.580141203703704,2.582577806441888,1.0,0.3407031263718444,5,15,0.3333333333333333,1.0,2.526713734567901,4.0,7.0
f783a638e9c6af4a7d0dbfde811e7a81,5,17.646319444444444,23.012643030714337,0.8,1.3041044113003044,5,59,0.0847457627118644,3.0,1.4954508003766478,4.0,5.0
f22a247b79dd22ecd91dc8e3b2a1b07c,8,18.033972800925923,28.3452375740865,0.75,1.5717688990099377,8,114,0.0701754385964912,3.0,1.2655419509421695,4.0,5.0
7fdb0720c8d7c9075538b365dc8c3a22,9,17.469016203703703,12.78104052504815,0.9,0.7316405443792748,10,93,0.1075268817204301,2.0,1.8783888391079249,4.0,6.0
c500367424994318b9e779ff1ae9a330,9,16.712573302469135,9.437056598681426,0.8888888888888888,0.5646680752201808,9,92,0.0978260869565217,2.0,1.6349256491545887,4.0,6.0
f7720c4fa8e3aba4546301ab80ea1f1b,59,9.924344185906689,9.022392700553102,0.961038961038961,0.9091172707780104,78,508,0.1535433070866141,2.0,1.5238166269699238,4.0,6.0
22c32ec35d0116ef02c281798a25bf8b,4,9.717814429012346,3.811641173354921,1.0,0.3922323482505839,6,24,0.25,2.0,2.4294536072530866,4.0,6.0
0f0c984a4a955310903b6b6008660bad,4,14.240300925925926,8.680526547343506,0.75,0.6095746566380292,4,34,0.1176470588235294,2.0,1.6753295206971675,4.0,6.0
432c37c9dfba871172ec162e20118b8c,44,15.700738636363637,8.883551721224446,0.8545454545454545,0.5658047004648387,57,407,0.14004914004914,2.0,2.198874944159034,4.0,6.0
b32be1695eb7ec5f10f72d9610a12527,44,12.322987911522636,6.385953343970063,0.9555555555555556,0.5182146886631986,46,263,0.1749049429657794,2.0,2.155351497832856,4.0,6.0
4c498c7345e89aebad651544829beca0,47,10.82899847320725,8.076229799365397,0.8723404255319149,0.7457965590582857,48,258,0.1860465116279069,2.0,2.0146973903641388,4.0,6.0
817245bcc3badd82bbd222e0366951a6,28,11.013731849747474,8.07103050811179,0.9772727272727272,0.7328152363085583,45,246,0.1829268292682926,2.0,2.0147070456855127,4.0,6.0
e7d5b006eb624f13074497221eb37807,28,10.946910089653144,5.519629080488449,0.9682539682539684,0.5042179971593554,63,342,0.1842105263157894,2.0,2.016536069146631,4.0,6.0
43402bdf22aa2310e8f99e2f94f78628,4,16.233270833333332,11.627908364281176,1.0,0.7163010143590087,5,46,0.108695652173913,2.0,1.7644859601449268,4.0,6.0
c3aad7dc65449ae90a5e9c3c6c1e78e0,6,7.48622299382716,1.6265866952090746,1.0,0.2172773502138919,6,14,0.4285714285714285,1.0,3.2083812830687823,4.0,7.0
8d79c8a04e42d722a75097ce5cbcf2ef,26,19.56749485596708,25.15885197404395,0.8518518518518519,1.2857472128769614,28,413,0.0677966101694915,3.0,1.3266098207435304,4.0,5.0
5f3ae9136c875522250f8184f253413a,42,7.676426440329219,5.235193026744158,0.9333333333333332,0.6819830903661517,46,220,0.209090909090909,2.0,1.6050709829779268,4.0,6.0
a2e874074c877c5a05abae80ad6e488f,40,19.19160907186949,12.51096025641412,0.9523809523809524,0.651897410454881,46,524,0.0877862595419847,2.0,1.684759575011443,4.0,6.0
822bad9bc42b51213ba522fe87b7ab5d,18,26.65635223765432,20.769304206987744,0.7222222222222222,0.7791502761450372,18,304,0.0592105263157894,2.0,1.578336645650583,4.0,6.0
2089a6d640999f9b9141ac719b2af596,41,19.527540932701,11.13559762918967,0.8536585365853658,0.5702508916799606,44,457,0.0962800875273523,2.0,1.8801133501944072,4.0,6.0
5a93f3ab0ef4c84ed5e1b5dbf23978bc,38,15.054766634366924,8.834990380904276,0.9767441860465116,0.5868566810418581,44,299,0.1471571906354515,2.0,2.215417163585768,4.0,6.0
229c3efbfb0ea2058de4ccdfbc3d784a,118,10.838898148148148,6.504017271005547,0.9793103448275862,0.6000625877379219,148,682,0.2170087976539589,2.0,2.352136255023351,4.0,6.0
7a241947449cc45dbfda4f9d0798d9d0,56,12.756627560325478,7.109881265122051,0.9393939393939394,0.5573480319543519,72,518,0.138996138996139,2.0,1.7731219774969778,4.0,6.0
8c3b533c63cca56240f94f1e3a6b18ef,3,49.224266203703706,20.855302268132963,0.2,0.4236792922788919,8,183,0.0437158469945355,2.0,2.151880489779396,4.0,6.0
7722b1df1b0e383e000397b2c11e3e19,133,8.58964369534465,5.4322640006809815,0.9722222222222222,0.6324201786885664,145,586,0.2474402730375426,2.0,2.1254237812712864,4.0,6.0
c013e57c075a06e5b5c48ee03c525719,42,9.355028806584365,5.458444942835592,0.9111111111111112,0.5834770855001288,45,181,0.2486187845303867,2.0,2.3258358911397585,4.0,6.0
a5a1bfcf728ab0e19182959cf0771ee4,21,13.616142939814814,16.203735786006472,0.9166666666666666,1.1900386076754017,24,226,0.1061946902654867,3.0,1.4459620821042276,4.0,5.0
054694fa03fe82cec4b7551487331d74,20,30.169812610229275,38.212683852125565,0.7142857142857143,1.2665867151978698,22,458,0.0480349344978165,3.0,1.4492049725437615,4.0,5.0
c8660dcf9ba70575f45d80fe28c27713,4,11.137800925925928,8.059246135074895,0.8571428571428571,0.7235940190235444,7,42,0.1666666666666666,2.0,1.8563001543209874,4.0,6.0
d05ae8f7a5bd1d2a690a44cd079e4e27,77,11.235804832175926,8.484736738869172,0.9125,0.7551516660890609,81,484,0.1673553719008264,2.0,1.8803722962939045,4.0,6.0
744dac408745240a2c2528fb1b6028f3,78,11.141101768183846,6.456063961742277,0.9879518072289156,0.5794816433846026,84,480,0.175,2.0,1.949692809432173,4.0,6.0
c8b0e2b0a7095e5d8219575d5e7e1181,84,10.063569852941177,7.1508560454172345,0.9294117647058824,0.7105685308407063,85,402,0.2114427860696517,2.0,2.1278692475124372,4.0,6.0
28f10b1c5e5abb9d4857745bede6147c,28,7.637304894179894,4.809961237801184,0.7857142857142857,0.6297982474768915,28,112,0.25,2.0,1.9093262235449735,4.0,6.0
f00e21b1e91a79653163b7fd8f293ff1,31,12.97160431600956,9.734124587226976,0.967741935483871,0.7504179398390309,31,253,0.1225296442687747,2.0,1.589406062435954,4.0,6.0
d1ef48b38baca7e831711c4a0aeb398f,28,9.788525326797386,5.59504950854258,0.8823529411764706,0.5715926885559963,35,153,0.2287581699346405,2.0,2.2392051401170487,4.0,6.0
5f5b43b2bffa8656e4bc6efeb13cc649,27,14.025877634099617,8.314604874881816,0.9655172413793104,0.5928046067268836,29,206,0.1407766990291262,2.0,1.9745167543149944,4.0,6.0
ffc470761de7d0232558ba5e786e57b7,27,10.081843364197532,7.832604683945351,0.9333333333333332,0.7769020407280242,31,179,0.1731843575418994,2.0,1.7460175658666113,4.0,6.0
d57e18d5f73c7ccb7f7339b61166898d,61,9.040871546149324,6.2374398058245575,0.9682539682539684,0.689915764645633,63,346,0.1820809248554913,2.0,1.6461702526225646,4.0,6.0
116ccb1a1604bc88e4d234a8c23f33de,61,8.779757420091324,5.901138889850598,0.9452054794520548,0.6721300609452621,73,286,0.2552447552447552,2.0,2.2409870337995335,4.0,6.0
0c7533c71df861ec58ad7ff999ed0e8d,61,10.596120306950786,7.722871090068556,0.958904109589041,0.7288395060032066,73,383,0.1906005221932115,2.0,2.0196260637269123,4.0,6.0
cce6ab8d1682639fe45ab70234f1665f,61,15.456308955439814,6.527174311674583,0.953125,0.4222983851120133,66,411,0.1605839416058394,2.0,2.4820350147421597,4.0,6.0
01cf7e3d21494c41fb86034f2e714fa1,59,11.565541132478632,7.415648806261101,0.953846153846154,0.6411847678649722,67,509,0.1316306483300589,2.0,1.5223796775561262,4.0,6.0
834f3294fba9f932f56edc879193f925,66,14.296499017957352,7.199673539616868,0.9393939393939394,0.5035969666820947,66,463,0.142548596112311,2.0,2.0379458643308532,4.0,6.0
e504a4e2efaa45cbff7e268a2c58c956,10,12.567527356902358,7.765457501747628,0.7272727272727273,0.6178985954212123,12,94,0.1276595744680851,2.0,1.6043651944981734,4.0,6.0
0bf0150d5b9d60d9cd2906003332f085,39,14.129168533452807,11.3658834678596,0.8064516129032258,0.8044269159186022,62,514,0.1206225680933852,2.0,1.7042965935293268,4.0,6.0
c8417879a15366a17c30af34c798c332,25,9.486715939153438,7.237400030940197,0.9142857142857144,0.7628983599129499,36,219,0.1643835616438356,2.0,1.559460154381387,4.0,6.0
4bfc7a4a1cf8d4d2121c27422d9e50b5,26,8.025635127314814,4.580535246775955,0.975,0.5707380380633492,40,151,0.2649006622516556,2.0,2.1259960602158445,4.0,6.0
3771c85bac139d2344864ede5d9341e3,26,12.76786689814815,7.428001799505601,0.8333333333333334,0.5817731230095262,30,202,0.1485148514851485,2.0,1.8962178561606162,4.0,6.0
4e7c18b98d84e05cbae3ff0ff03846c2,81,12.08698824179293,6.0005951967827045,0.9545454545454546,0.4964508177508248,89,524,0.1698473282442748,2.0,2.052942659388494,4.0,6.0
406822777a0b9eb5c50e442dd4cd3ec5,44,13.607906350644123,8.62625273831125,0.8695652173913043,0.6339147636699404,47,298,0.1577181208053691,2.0,2.1462134177190393,4.0,6.0
1d4587203296c8f4ad134dc286fa6db0,40,9.532752371273713,8.579099554111373,0.951219512195122,0.8999603912888678,43,256,0.16796875,2.0,1.6012044998623813,4.0,6.0
baa49d93c8c8841e27400a300f5d74b2,6,12.282937885802468,8.04244554831509,0.8333333333333334,0.6547656288005125,6,34,0.1764705882352941,2.0,2.1675772739651413,4.0,6.0
b3b17aab11f273023a5f22ca52e1eb70,7,17.222088675213676,10.228053184864644,0.8461538461538461,0.5938915643597303,13,136,0.0955882352941176,2.0,1.6462290645424829,4.0,6.0
cf8ab1616079e2793aa29d524df01bb1,6,26.40703896604938,15.630599487708553,0.8333333333333334,0.5919103428371607,9,99,0.0909090909090909,2.0,2.4006399060044887,4.0,6.0
822b63912576852aea9a8436d72317b7,6,21.4192757936508,15.494119849961676,1.0,0.7233727227395111,9,113,0.079646017699115,2.0,1.7059600189633373,4.0,6.0
23d7c96d4a1160db1c726b248601b25a,50,13.258936075498577,10.383590856173816,0.8846153846153846,0.7831390691566754,55,393,0.1399491094147582,2.0,1.855576295553235,4.0,6.0
751bdc4d83a466c7206cd42e8f426b03,51,11.123993225762527,7.426147830513043,0.9852941176470588,0.6675793197459445,71,435,0.1632183908045977,2.0,1.8156402736302057,4.0,6.0
43f8c9950d11ecd03a0304a49e010da6,41,11.497686314363143,8.450144406434688,0.926829268292683,0.7349430290056354,41,307,0.1335504885993485,2.0,1.5355216250452404,4.0,6.0
0432ead42b6c8a0bdf68154add917fdf,82,8.863279320987655,6.839941970205516,0.9655172413793104,0.7717168468344431,90,482,0.1867219917012448,2.0,1.6549691678192713,4.0,6.0
aba1721a889e04decc910aa13b768ef4,83,9.191300070450886,6.544852268892333,0.8913043478260869,0.7120703511719066,92,560,0.1642857142857142,2.0,1.5099992972883591,4.0,6.0
9674754b5a0cb32b638cec001178f799,84,7.946671052631579,6.401196351134088,0.968421052631579,0.8055192304725259,97,442,0.2194570135746606,2.0,1.743952697070731,4.0,6.0
7ade73f1b9b4e965f9009a4c3a7e2c15,26,9.679988425925924,4.043299880793973,1.0,0.4176967681040607,28,121,0.2314049586776859,2.0,2.2399973217018663,4.0,6.0
06df0c10d34e459d9672bc77388742eb,26,9.701925925925927,6.180190879816986,0.9,0.6370066033283144,30,144,0.2083333333333333,2.0,2.0212345679012342,4.0,6.0
e89c4adbe7b1d0819dbb636e16461cf1,24,14.787526388888889,12.24678024850632,0.88,0.8281831542636067,25,220,0.1136363636363636,2.0,1.6804007260101006,4.0,6.0
1dc2de47ee26a0a5b12dc14fd6dc0dea,25,14.691942301097392,6.918040324706407,0.8888888888888888,0.4708730937630809,27,203,0.1330049261083744,2.0,1.9541007001459585,4.0,6.0
14a08204d03bb6b6bde8029f801ae0eb,28,8.629664656432748,5.856997572774142,1.0,0.6787051184437628,38,159,0.2389937106918239,2.0,2.062435578266946,4.0,6.0
960945e1a9535cbc0cd6ddd35fbe7ae8,28,6.061004150702426,3.8860608223255166,1.0,0.641157921311628,29,112,0.2589285714285714,2.0,1.5693671461640208,4.0,6.0
6061155addc1e54b4cfb51c1c2a32ad8,28,5.790115740740741,2.8690195045352067,0.9696969696969696,0.4955029628074701,33,87,0.3793103448275862,2.0,2.196250798212005,4.0,6.0
0176f73cc1195f367f7b32db1e5b3aa8,37,13.377644066764132,10.053752809979333,0.8947368421052632,0.7515338844271701,39,271,0.1439114391143911,2.0,1.925196009608122,4.0,6.0
48162d548f5b1b11b9d29d1e01f75a61,66,11.21938709425718,6.668783216950862,0.9775280898876404,0.5943981753124807,91,569,0.1599297012302284,2.0,1.794313225970831,4.0,6.0
8cbac7e12637ed9cffa18c7875207478,66,13.53819973136717,7.436914375066364,0.9506172839506172,0.549328161988591,82,579,0.1416234887737478,2.0,1.917327077672034,4.0,6.0
15aac934c58d886785ac1b17953ea898,25,15.578190883190883,11.081888885781163,0.8461538461538461,0.7113720051882725,26,251,0.1035856573705179,2.0,1.6136771432787365,4.0,6.0
a6fe7de3d16f6149ffe280349a8535a0,50,14.846080927741466,9.056605771347405,0.8431372549019608,0.6100334367990803,52,392,0.1326530612244898,2.0,1.969378082251419,4.0,6.0
b17b679f4f5ce2e03ce6968c62648246,50,19.11136029411765,10.129723403400458,0.8235294117647058,0.5300367554955426,57,587,0.0971039182282793,2.0,1.8557879672311839,4.0,6.0
165fc07beebdcb6190fba8a06db2a449,50,13.493607494212965,8.612102294532216,0.875,0.638235720004877,64,373,0.1715817694369973,2.0,2.3152570499453877,4.0,6.0
3f3486b61f45078d4f31ee5e43d8c5bb,39,13.880131469610635,9.19775191908112,0.8461538461538461,0.6626559654149394,40,257,0.1556420233463035,2.0,2.1603317462429006,4.0,6.0
b94cc9f10ddc85e4ba73a6f7974e7101,39,10.58045405982906,6.074513304388594,0.9230769230769232,0.5741259562244851,39,223,0.1748878923766816,2.0,1.8503933109118085,4.0,6.0
dd533b429f380718b70ad9922c294bae,39,16.80776754952627,11.018969674612652,0.8837209302325582,0.6555879382638905,45,342,0.131578947368421,2.0,2.2115483617797715,4.0,6.0
9b1585752613ec342d03bbab9997ec48,3,8.091628086419753,6.344262802130662,1.0,0.7840526942628877,3,13,0.2307692307692307,2.0,1.8672987891737887,4.0,6.0
0df3984f9dfb3d49ac6366acbd3bbb85,86,9.61155579229798,5.604410083373361,0.9886363636363636,0.5830908340421161,89,463,0.1922246220302375,2.0,1.8475776792970189,4.0,6.0
bc47d5d1490df2b36add65d733eafaba,21,13.23846696127946,7.88899396851325,0.9090909090909092,0.5959144658960421,25,210,0.119047619047619,2.0,1.5760079715808875,4.0,6.0
cee48807215b30a12ca2ca10ffb5f250,39,23.413385416666664,11.665085145884609,0.85,0.4982229155797731,40,383,0.1044386422976501,2.0,2.445262184508267,4.0,6.0
1b8356dabde1d35e17cef975c3f82730,55,10.25928761574074,6.629033645925783,0.9833333333333332,0.646149508056964,61,284,0.2147887323943662,2.0,2.203579382254173,4.0,6.0
c12b92bf1c350f3e6bf88d3596219c86,17,10.78250408496732,7.199596101910173,0.9411764705882352,0.6677109551896816,17,105,0.1619047619047619,2.0,1.7457387566137565,4.0,6.0
fcdd820084f17e9982427971e4e9d47f,16,11.072314814814815,6.487750780374963,0.925925925925926,0.5859434895848805,27,164,0.1646341463414634,2.0,1.8228810975609755,4.0,6.0
54c04bdb5ec46762f8f08c7e8f86ed4a,18,15.41448708576998,12.618091553460308,0.8947368421052632,0.8185865337750233,19,185,0.1027027027027027,2.0,1.5831094844844844,4.0,6.0
ea00f977a203ff88adf7057cb7806998,18,5.417617669753087,2.914711690137212,0.8888888888888888,0.5380061620830568,19,50,0.38,2.0,2.058694714506173,4.0,6.0
2dee2ce60de9709b1a24083217181a1f,54,14.45154356060606,6.177597202396663,0.9636363636363636,0.4274697146702293,55,346,0.1589595375722543,2.0,2.297210681599229,4.0,6.0
e067ad2c1c0b48758eb1b5228bcf7a68,54,14.490808477534912,9.198067353206156,0.918032786885246,0.6347518406213091,61,559,0.10912343470483,2.0,1.5812867927184782,4.0,6.0
0509040ea3fe50071181bbc359eb7738,87,11.378378785686728,6.7707674267791775,0.9375,0.5950555482733946,98,457,0.2144420131291028,2.0,2.440002452948138,4.0,6.0
725c32fa80c2faacc4fc88450d27314e,89,9.47580321585026,7.734781849546465,0.989247311827957,0.8162666186026771,93,573,0.1623036649214659,2.0,1.5379575900071094,4.0,6.0
ea3ebea5317b0efbc663ecc8ce5e9bc2,3,9.390617283950617,6.521134580277424,1.0,0.6944308753187729,3,18,0.1666666666666666,2.0,1.5651028806584355,4.0,6.0
c84592044b180dec206770c38603814b,14,12.918706183862437,7.719871795843056,1.0,0.5975731382053128,15,84,0.1785714285714285,2.0,2.3069118185468627,4.0,6.0
f76a3b1349b6df1ee875d1f3fa4340f0,24,17.02268036265432,11.77895416878941,0.625,0.6919564908609219,24,226,0.1061946902654867,2.0,1.8077182686004583,4.0,6.0
7b7f91e98f8c6def45a1407923304402,11,13.634766865079364,9.45334475540129,0.9285714285714286,0.6933264682077322,14,99,0.1414141414141414,2.0,1.9281488496071826,4.0,6.0
376a891762bbdecbc02b4b6adec3fdda,57,12.116045857279692,6.920473549573789,0.9655172413793104,0.5711825154091634,58,348,0.1666666666666666,2.0,2.0193409762132815,4.0,6.0
e882b2a25a10b9c057cc49695f222c19,57,9.45880268199234,5.575569781272206,1.0,0.5894583034158194,58,227,0.2555066079295154,2.0,2.416786588350466,4.0,6.0
fffd5413c0700ac820c7069d66d98c89,57,13.744652977330778,9.339914003750176,0.8620689655172413,0.6795307250866652,61,399,0.1528822055137844,2.0,2.101312861195933,4.0,6.0
c864036feaab8c1659f65ea4faebe1da,58,12.28072198275862,7.746547043879969,0.9655172413793104,0.6307892202718737,58,387,0.1498708010335917,2.0,1.840521640826873,4.0,6.0
5f67c6082caacb26e431a7b17940cece,13,22.20229083994709,12.035471722234863,0.7142857142857143,0.5420824278447992,14,174,0.0804597701149425,2.0,1.7863912170072365,4.0,6.0
06e5eefc71ec47ae763c5c6f8db7064f,90,10.9686506869773,5.63960040055603,0.978494623655914,0.5141562587321459,95,485,0.1958762886597938,2.0,2.148498588170811,4.0,6.0
8629c241b3622ac12cd4118afdc8d394,13,15.116361289173788,8.495389196036358,0.9230769230769232,0.5619996131027039,13,114,0.1140350877192982,2.0,1.7237955856075367,4.0,6.0
d90fe2229fee1a5da999ccd0c06c1667,3,9.816265432098763,6.38592553365476,1.0,0.6505453196867577,3,18,0.1666666666666666,2.0,1.6360442386831267,4.0,6.0
ff063b022a9a0aab91bad2c9088760b7,94,9.40132957175926,6.815003799881144,0.96875,0.7248978719300296,96,553,0.1735985533453888,2.0,1.6320572131806312,4.0,6.0
530ec6109d11eaaf87999465c6afee01,94,10.714642808030804,6.572363739012536,0.99009900990099,0.613400171780476,104,457,0.2275711159737418,2.0,2.438343221083597,4.0,6.0
80e6699fe29150b372a0c8a1ebf7dcc8,96,11.488784367913832,7.203688098452197,0.9591836734693876,0.6270191752028038,100,581,0.1721170395869191,2.0,1.9774155538578022,4.0,6.0
048c2757535328e0d7dac690ad3c0aae,50,18.514625925925927,10.660610282575703,0.86,0.575793987155188,51,536,0.0951492537313432,2.0,1.761652839966831,4.0,6.0
3078096983cf766a32a06257648502d1,56,12.082166818457802,6.40997869844812,0.9508196721311476,0.5305322128689418,64,356,0.1797752808988764,2.0,2.172074933655335,4.0,6.0
ac3508719a1d8f5b7614b798f70af136,101,9.45691453520352,5.3478846688494,0.9702970297029704,0.5654999470431726,104,440,0.2363636363636363,2.0,2.2352707083208316,4.0,6.0
aaed1309374718fdd995ee4c58c9dfcd,104,12.201750604771435,5.801777808063149,0.972972972972973,0.4754873293176793,112,662,0.1691842900302115,2.0,2.064344513193959,4.0,6.0
febab0275244b9a49a623f0bd613ca2f,106,8.174898589065256,6.0242882397521145,0.9603174603174603,0.7369251341919033,129,549,0.2349726775956284,2.0,1.9208778105453879,4.0,6.0
25e6ffe976bd75618accfe16cefcbd0d,106,9.97521205716586,6.623141635227462,0.9478260869565216,0.6639599837348438,117,631,0.1854199683042789,2.0,1.8496035034681546,4.0,6.0
4200ddf1967c5e41e48db62bc6d4b5ac,22,8.976025958994708,6.429122866841111,0.9761904761904762,0.7162549324401861,42,242,0.1735537190082644,2.0,1.5578226870982546,4.0,6.0
3a734b715d333a2588a3d54a0c9b8746,15,11.602699514991182,8.425958409093548,0.9523809523809524,0.726206724409854,24,164,0.1463414634146341,2.0,1.697956026584075,4.0,6.0
7202e2ba20579a9bd1acb29e61fe71f6,51,13.225150681341718,8.367533737698851,0.9433962264150944,0.6326985559040865,55,396,0.1388888888888889,2.0,1.8368264835196833,4.0,6.0
f214d28e8d8e3ef068748498ccc2f813,52,10.173526843729697,8.067884071304777,0.9298245614035088,0.7930272554671932,59,372,0.1586021505376344,2.0,1.613543235967882,4.0,6.0
6039e27294dc75811c0d8a39069f52c0,63,17.981014451951953,9.832960820499745,0.7432432432432432,0.546852395162405,75,542,0.1383763837638376,2.0,2.4881477562664136,4.0,6.0
76d64c4aca3a7baf218bf93ef7fa768d,64,10.72351264761138,6.365343120054378,0.9710144927536232,0.5935875052539088,69,459,0.1503267973856209,2.0,1.612031313039619,4.0,6.0
8ae520247981aa06bc94abddf5f46d34,65,10.97949643874644,6.496955092139094,0.9846153846153848,0.5917352520113273,65,293,0.2218430034129692,2.0,2.4357244659335096,4.0,6.0
c5e60e39c0f42b8e827daa13cff74afa,6,3.3866304976851853,1.546801765787776,0.875,0.4567376827336313,8,12,0.6666666666666666,2.0,2.257753665123457,4.0,6.0
dbdd0ec73a4817971d962698f2fea022,16,12.651514756944444,6.767089694545621,0.9375,0.5348837530170962,16,112,0.1428571428571428,2.0,1.8073592509920626,4.0,6.0
f0b47fbbc6dee9aafe415a6e33051b3f,67,10.350161492374728,5.685481448416886,0.9058823529411764,0.5493133080682412,86,400,0.215,2.0,2.2252847208605666,4.0,6.0
e333046ce6517bd8bb510291d44f0130,68,10.002230355355357,7.247367273973938,0.945945945945946,0.7245751213971573,74,408,0.1813725490196078,2.0,1.8141300154320987,4.0,6.0
9646c3513289980f17226a2fc4720dbd,69,12.624502314814816,10.074651444217428,0.9210526315789472,0.7980236521795283,78,557,0.1400359066427289,2.0,1.7678836275683225,4.0,6.0
c0f783394e37cd9c9d7f5f81141450fa,6,13.170179398148148,6.779305878816576,1.0,0.5147466616718835,6,34,0.1764705882352941,2.0,2.3241493055555553,4.0,6.0
1ce3ae5a399804d1a87e706f8a813c3e,40,13.677545244107744,9.384435631396816,0.9090909090909092,0.6861198748685996,44,383,0.1148825065274151,2.0,1.5713106807852233,4.0,6.0
ce616e1913288884e7742faac9d981db,14,7.640087331649831,5.483799812454074,0.9545454545454546,0.7177666398834056,24,95,0.2526315789473684,2.0,1.9301273258904832,4.0,6.0
a066df7361163e7ddc5d7452dd17448b,15,15.814748774509804,8.236525950444697,0.7647058823529411,0.5208129492211929,17,152,0.1118421052631579,2.0,1.7687547971491229,4.0,6.0
a888faf2d1baececa6baf9c3d603ee1f,53,17.909094864540467,8.625985776073355,0.8518518518518519,0.4816539217262497,55,460,0.1195652173913043,2.0,2.1413048207602725,4.0,6.0
d66c11a9572221d92fbb8c4897db5f9b,16,8.548737702546296,4.313397040604282,1.0,0.5045653745253535,16,61,0.2622950819672131,2.0,2.2422918564055854,4.0,6.0
6426d21aca402a131fc0a5d0960a3c90,23,10.963011272141706,5.602189135070904,0.9565217391304348,0.5110082436298065,23,141,0.1631205673758865,2.0,1.7882926188599946,4.0,6.0
23a0ffca143a15b9b5bbdb7d552f626a,23,11.143974729938272,8.188375559538205,0.875,0.7347805211313111,24,154,0.1558441558441558,2.0,1.7367233345358342,4.0,6.0
3092c0b297aacfb4bb6e056ebe13b9b8,16,13.56010552832244,8.851893127253318,1.0,0.6527893981919779,21,163,0.1288343558282208,2.0,1.7470074607041173,4.0,6.0
39d54ff918774174706fb065d7f9dc07,22,15.159373070987655,13.733796588501678,0.875,0.905960723058246,25,242,0.1033057851239669,2.0,1.566050937085501,4.0,6.0
5670f4db5b62c43d542e1b2d56b0cf7c,22,8.532830913299664,5.008407416803936,0.9545454545454546,0.5869573026459016,22,117,0.188034188034188,2.0,1.6044639324153211,4.0,6.0
f63d8f293af3a6454377546bd9dd19ff,17,18.26035879629629,13.307841419689458,0.7857142857142857,0.7287831289705357,28,276,0.1014492753623188,2.0,1.8525001677402029,4.0,6.0
5bc55dbe2f12b6af6d83ed46023e0dc8,17,12.996622023809524,11.63874421818482,0.8095238095238095,0.895520712756199,21,174,0.1206896551724138,2.0,1.5685578304597703,4.0,6.0
cb3dd9ce66268c7a3ca7241ac70ab58c,48,13.811846064814816,10.054730789817889,0.94,0.7279787758011549,52,441,0.1179138321995464,2.0,1.6286076992525396,4.0,6.0
8c16d1f32a54d92897cc437244442e1b,108,10.976750333490273,6.553050730472249,0.9830508474576272,0.5969936940697984,118,689,0.1712626995645863,2.0,1.8799078945600172,4.0,6.0
b5e3e38609125694d2ea2417522a60b7,16,17.78087418300654,8.814185055616544,0.7647058823529411,0.495711569909223,17,157,0.10828025477707,2.0,1.9253175866949743,4.0,6.0
89bc797e2e29667aa035d4368f9b7f92,16,15.062043737816763,9.789892083996277,0.8421052631578947,0.6499710301209972,20,188,0.1063829787234042,2.0,1.6023450784911442,4.0,6.0
